,id,alias,name,image_url,is_claimed,is_closed,url,phone,display_phone,review_count,categories__alias,categories__title,rating,location__address1,location__city,location__zip_code,location__country,location__state,location__cross_streets,coordinates__latitude,coordinates__longitude,photos__001,photos__002,photos__003,price,hours__open__is_overnight,hours__open__start,hours__open__end,hours__open__day,hours__hours_type,hours__is_open_now
228,oe8GEFE4QLFAKt87y7zcgA,very-fresh-noodles-new-york,Very Fresh Noodles,https://s3-media4.fl.yelpcdn.com/bphoto/XR-VxOQvICyCqCl3sqwYNA/o.jpg,True,False,https://www.yelp.com/biz/very-fresh-noodles-new-york?adjust_creative=NGOVdpY_q4Uy7KDT3aNoEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=NGOVdpY_q4Uy7KDT3aNoEw,,,632.0,taiwanese,Taiwanese,4.0,425 W 15th St,New York,10011.0,US,NY,10th Ave & 9th Ave,40.742338700848606,-74.00625,https://s3-media4.fl.yelpcdn.com/bphoto/XR-VxOQvICyCqCl3sqwYNA/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/v2pkW3snZrTTMN30WuxU1w/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/a9cLxKwydAjR3yyHlpWIxw/o.jpg,$$,False,1100.0,2100.0,0.0,REGULAR,True
235,43r4ynjeIZeQI1w7SWARuQ,topaz-noodle-bar-new-york,Topaz Noodle Bar,https://s3-media4.fl.yelpcdn.com/bphoto/JveYGE7mmDWyPAQhSXELvg/o.jpg,True,False,https://www.yelp.com/biz/topaz-noodle-bar-new-york?adjust_creative=NGOVdpY_q4Uy7KDT3aNoEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=NGOVdpY_q4Uy7KDT3aNoEw,12122472277.0,(212) 247-2277,460.0,thai,Thai,4.0,129 W 56th St,New York,10019.0,US,NY,7th Ave & Avenue Of The Americas,40.764442443847706,-73.9789733886719,https://s3-media4.fl.yelpcdn.com/bphoto/JveYGE7mmDWyPAQhSXELvg/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/fH4T7mjC4PGAuMxv0NdkSQ/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/0PYn-gOuYSstqVxsMxWqlw/o.jpg,$$,False,1130.0,2245.0,0.0,REGULAR,True
242,H9GD7km7riFooM0FkdwOPg,calle-ocho-new-york,Calle Ocho,https://s3-media2.fl.yelpcdn.com/bphoto/kj59JQsA5PDgx_CeDBHCWA/o.jpg,True,False,https://www.yelp.com/biz/calle-ocho-new-york?adjust_creative=NGOVdpY_q4Uy7KDT3aNoEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=NGOVdpY_q4Uy7KDT3aNoEw,12128735025.0,(212) 873-5025,2381.0,cuban,Cuban,4.0,45 W 81st St,New York,10024.0,US,NY,W Central Park & Columbus Ave,40.7831208393736,-73.9737190394484,https://s3-media2.fl.yelpcdn.com/bphoto/kj59JQsA5PDgx_CeDBHCWA/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/ID2ty2FvoiD3pd0Gj9Etfw/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/b2j3_GoB8Lds9tf_oVi08A/o.jpg,$$,False,1530.0,2200.0,0.0,REGULAR,False
251,-0bpc5pvK6siYMIlCSmXWg,emily-brooklyn,Emily,https://s3-media1.fl.yelpcdn.com/bphoto/5Oa7lBW53cCUGhIsw7FMHQ/o.jpg,True,False,https://www.yelp.com/biz/emily-brooklyn?adjust_creative=NGOVdpY_q4Uy7KDT3aNoEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=NGOVdpY_q4Uy7KDT3aNoEw,13478449588.0,(347) 844-9588,620.0,pizza,Pizza,4.0,919 Fulton St,Brooklyn,11238.0,US,NY,Waverly Ave & Clinton Ave,40.683519233484795,-73.9664132321178,https://s3-media1.fl.yelpcdn.com/bphoto/5Oa7lBW53cCUGhIsw7FMHQ/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/iZ9UKJDDQVEBgcv5PqliFA/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/DP01taf4K5teDUJdBgegKw/o.jpg,$$,False,1730.0,2230.0,0.0,REGULAR,False
260,KfaG5PoTEPpbODHBta9irw,hakata-tonton-new-york-3,Hakata Tonton,https://s3-media1.fl.yelpcdn.com/bphoto/ybF8EoP1vdrrkpZC9vn5Pw/o.jpg,True,False,https://www.yelp.com/biz/hakata-tonton-new-york-3?adjust_creative=NGOVdpY_q4Uy7KDT3aNoEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=NGOVdpY_q4Uy7KDT3aNoEw,12122423699.0,(212) 242-3699,928.0,japanese,Japanese,4.0,61 Grove St,New York,10014.0,US,NY,S 7th Ave & Sheridan Sq,40.73333,-74.00331,https://s3-media1.fl.yelpcdn.com/bphoto/ybF8EoP1vdrrkpZC9vn5Pw/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/lds30ibVmkXGVhJOIIj6Kg/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/8TB_Sugj6EXuPJ5hk1JNtQ/o.jpg,$$,False,1730.0,2245.0,0.0,REGULAR,False
267,1wcPwByfVs7bh7W1dWWIIQ,the-usual-new-york-2,The Usual,https://s3-media1.fl.yelpcdn.com/bphoto/ixDSRvVxmHzed7ZKH6cBvg/o.jpg,True,False,https://www.yelp.com/biz/the-usual-new-york-2?adjust_creative=NGOVdpY_q4Uy7KDT3aNoEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=NGOVdpY_q4Uy7KDT3aNoEw,,,36.0,comfortfood,Comfort Food,4.5,30 Kenmare St,New York,10012.0,US,NY,Mott St & Elizabeth St,40.72056,-73.99526999999999,https://s3-media1.fl.yelpcdn.com/bphoto/ixDSRvVxmHzed7ZKH6cBvg/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/nqDqooOD1VhRK8w-rs8fdw/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/MpOVqUcgcGP_-LzCRXsT7w/o.jpg,$$$,False,1830.0,0.0,0.0,REGULAR,False
274,qEe7nIhPfEL6L0-VYhWRrA,raku-new-york-6,Raku,https://s3-media4.fl.yelpcdn.com/bphoto/NLh2Uk4Hd-u4Vy45XUsYrA/o.jpg,True,False,https://www.yelp.com/biz/raku-new-york-6?adjust_creative=NGOVdpY_q4Uy7KDT3aNoEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=NGOVdpY_q4Uy7KDT3aNoEw,12129894797.0,(212) 989-4797,101.0,japanese,Japanese,4.5,48 Macdougal St,New York,10012.0,US,NY,,40.72728,-74.00251999999999,https://s3-media4.fl.yelpcdn.com/bphoto/NLh2Uk4Hd-u4Vy45XUsYrA/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/lg598LhNZW1i8cdE1zI_0w/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/0q3ypjPkwG5oeTz2mnZcgQ/o.jpg,$$,False,1200.0,2200.0,1.0,REGULAR,True
280,NXZFu7KHBrG02gzYneY5Xg,ugly-kitchen-new-york,Ugly Kitchen,https://s3-media4.fl.yelpcdn.com/bphoto/opwIJJQFpG-9v4jbZtTyzw/o.jpg,True,False,https://www.yelp.com/biz/ugly-kitchen-new-york?adjust_creative=NGOVdpY_q4Uy7KDT3aNoEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=NGOVdpY_q4Uy7KDT3aNoEw,12127776677.0,(212) 777-6677,554.0,bars,Bars,4.0,103 1st Ave,New York,10003.0,US,NY,7th St & 6th St,40.7266856651479,-73.98621789814759,https://s3-media4.fl.yelpcdn.com/bphoto/opwIJJQFpG-9v4jbZtTyzw/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/A4K2SbF6pjSA-2qXPKZCEA/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/PVKGQt6fOGddvyeBWhxcoA/o.jpg,$$,False,1700.0,0.0,0.0,REGULAR,False
287,axqp3pGJXnTLgq2QrPyDyQ,benemon-new-york,Benemon,https://s3-media2.fl.yelpcdn.com/bphoto/B-_lF8sP0pLsAiuvxZFjLQ/o.jpg,True,False,https://www.yelp.com/biz/benemon-new-york?adjust_creative=NGOVdpY_q4Uy7KDT3aNoEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=NGOVdpY_q4Uy7KDT3aNoEw,12126143006.0,(212) 614-3006,417.0,japanese,Japanese,4.0,108 E 4th St,New York,10003.0,US,NY,1st Ave & 12th St,40.72551,-73.98838,https://s3-media2.fl.yelpcdn.com/bphoto/B-_lF8sP0pLsAiuvxZFjLQ/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/Y0uCzU8TBAuJTjiPvPxYLQ/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/GvUWWC9nBWbV4ELGUMnTcQ/o.jpg,$$,False,1730.0,2230.0,0.0,REGULAR,False
296,MhceeLrM2_3mcKw5EGLY6A,pure-thai-cookhouse-new-york,Pure Thai Cookhouse,https://s3-media2.fl.yelpcdn.com/bphoto/c1f0AKoNv3D9UOUipHIleA/o.jpg,True,False,https://www.yelp.com/biz/pure-thai-cookhouse-new-york?adjust_creative=NGOVdpY_q4Uy7KDT3aNoEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=NGOVdpY_q4Uy7KDT3aNoEw,12125810999.0,(212) 581-0999,2270.0,thai,Thai,4.0,766 9th Ave,New York,10019.0,US,NY,51st St & 52nd St,40.764291,-73.988159,https://s3-media2.fl.yelpcdn.com/bphoto/c1f0AKoNv3D9UOUipHIleA/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/eH81QAAYQ6QfcdfZWppsiw/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/eA2BUSF-8m2Z5PN0xeMhFA/o.jpg,$$,False,1200.0,2230.0,0.0,REGULAR,True
303,7Qvh0oFRsoqrO9qNlcMKXQ,saigon-shack-new-york,Saigon Shack,https://s3-media3.fl.yelpcdn.com/bphoto/W-ui183BvBwFwIcGk8Z0jw/o.jpg,True,False,https://www.yelp.com/biz/saigon-shack-new-york?adjust_creative=NGOVdpY_q4Uy7KDT3aNoEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=NGOVdpY_q4Uy7KDT3aNoEw,12122280588.0,(212) 228-0588,2144.0,sandwiches,Sandwiches,4.0,114 Macdougal St,New York,10012.0,US,NY,,40.729690000000005,-74.000629,https://s3-media3.fl.yelpcdn.com/bphoto/W-ui183BvBwFwIcGk8Z0jw/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/YcCaF3DUK4j01Ro3dM1_8g/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/g8t1WXr-VLmTxMN14ATadw/o.jpg,$,False,1100.0,2300.0,0.0,REGULAR,True
310,KPGZ6zr6lUX9YROjGcUbtw,peri-peri-grill-house-brooklyn,Peri Peri Grill House,https://s3-media3.fl.yelpcdn.com/bphoto/Pua9bmtsAqljOJ_sPDV9Mw/o.jpg,True,False,https://www.yelp.com/biz/peri-peri-grill-house-brooklyn?adjust_creative=NGOVdpY_q4Uy7KDT3aNoEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=NGOVdpY_q4Uy7KDT3aNoEw,19179668614.0,(917) 966-8614,55.0,hotdogs,Fast Food,4.5,235 Malcolm X Blvd,Brooklyn,11233.0,US,NY,Hancock St & Halsey St,40.684740000000005,-73.92916,https://s3-media3.fl.yelpcdn.com/bphoto/Pua9bmtsAqljOJ_sPDV9Mw/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/1nyEQrtvC_oRXYEuk8q_fQ/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/FA9jvSUjERu55Cx51fIsTA/o.jpg,$,False,1200.0,2130.0,1.0,REGULAR,True
316,Lbs8QBRN1U7IYBo5Mcv-RQ,88-lan-zhou-handmade-noodles-new-york,88 Lan Zhou Handmade Noodles,https://s3-media4.fl.yelpcdn.com/bphoto/mVicHduTjLUPjFK7KYTJUA/o.jpg,True,False,https://www.yelp.com/biz/88-lan-zhou-handmade-noodles-new-york?adjust_creative=NGOVdpY_q4Uy7KDT3aNoEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=NGOVdpY_q4Uy7KDT3aNoEw,16466830939.0,(646) 683-0939,1543.0,chinese,Chinese,4.0,40 Bowery St,New York,10013.0,US,NY,Canal St & Bayard St,40.7155,-73.99675,https://s3-media4.fl.yelpcdn.com/bphoto/mVicHduTjLUPjFK7KYTJUA/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/H0bxrxsB5OQLPL-sGDY1LQ/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/WCIMMuNVSEb2aO4ROBHwKA/o.jpg,$,False,1100.0,2300.0,0.0,REGULAR,True
323,xtxcAUvrD4dWHJd0cwvW1A,jeju-noodle-bar-new-york,JeJu Noodle Bar,https://s3-media1.fl.yelpcdn.com/bphoto/--0Hv9LRQYqE0zHNaew_4Q/o.jpg,True,False,https://www.yelp.com/biz/jeju-noodle-bar-new-york?adjust_creative=NGOVdpY_q4Uy7KDT3aNoEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=NGOVdpY_q4Uy7KDT3aNoEw,16466660947.0,(646) 666-0947,206.0,korean,Korean,4.5,679 Greenwich St,New York,10014.0,US,NY,Greenwich Mews & Christopher St,40.73304,-74.00734,https://s3-media1.fl.yelpcdn.com/bphoto/--0Hv9LRQYqE0zHNaew_4Q/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/BqwR_cwN5xOwv2d8RvbrHA/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/7YysdITw4epggUon5Ufa4A/o.jpg,$$,False,1700.0,2200.0,1.0,REGULAR,False
331,q2bIyvU8CQwiB6xe_iVs0g,fan-fried-rice-bar-brooklyn-2,Fan Fried Rice Bar,https://s3-media2.fl.yelpcdn.com/bphoto/_19FzcADF4a0FfwnxiP52g/o.jpg,True,False,https://www.yelp.com/biz/fan-fried-rice-bar-brooklyn-2?adjust_creative=NGOVdpY_q4Uy7KDT3aNoEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=NGOVdpY_q4Uy7KDT3aNoEw,19292902197.0,(929) 290-2197,24.0,taiwanese,Taiwanese,5.0,525 Dekalb Ave,Brooklyn,11205.0,US,NY,Skillman St & Bedford Ave,40.69099,-73.95586999999999,https://s3-media2.fl.yelpcdn.com/bphoto/_19FzcADF4a0FfwnxiP52g/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/G1uNI7PwLwdXWmwpgryqfA/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/Zxevs0g2Jc1mpKQZfoZZfQ/o.jpg,$,False,1300.0,2100.0,1.0,REGULAR,True
337,J9UA6rzI5WW_cDGjwDnF5g,tsurutontan-udon-noodle-brasserie-new-york,Tsurutontan Udon Noodle Brasserie,https://s3-media4.fl.yelpcdn.com/bphoto/rktZR1grjhys59o9z6dUkg/o.jpg,True,False,https://www.yelp.com/biz/tsurutontan-udon-noodle-brasserie-new-york?adjust_creative=NGOVdpY_q4Uy7KDT3aNoEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=NGOVdpY_q4Uy7KDT3aNoEw,12129891000.0,(212) 989-1000,1345.0,japanese,Japanese,4.0,21 E 16th St,New York,10003.0,US,NY,W Union Sq & 5th Ave,40.736779999999996,-73.9910699,https://s3-media4.fl.yelpcdn.com/bphoto/rktZR1grjhys59o9z6dUkg/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/SwkH7Xv_2K3ZUm1h9Jtldg/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/x6AyGGwjGehorBCaI_Pa-w/o.jpg,$$,False,1200.0,1500.0,0.0,REGULAR,False
349,SULHf6nGQ8sK0UpG1XU30w,los-tacos-no-1-new-york-3,Los Tacos No.1,https://s3-media3.fl.yelpcdn.com/bphoto/Fl02DXkpDGzRZjrT44bzNQ/o.jpg,True,False,https://www.yelp.com/biz/los-tacos-no-1-new-york-3?adjust_creative=NGOVdpY_q4Uy7KDT3aNoEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=NGOVdpY_q4Uy7KDT3aNoEw,12125744696.0,(212) 574-4696,837.0,tacos,Tacos,4.5,229 W 43rd St,New York,10036.0,US,NY,7th Ave & 8th Ave,40.7575067,-73.98777170000001,https://s3-media3.fl.yelpcdn.com/bphoto/Fl02DXkpDGzRZjrT44bzNQ/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/lxnZbaJlmfqlPTnJ_2UbYw/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/fxi9f8HyDoyRchwAs5lskg/o.jpg,$,False,1100.0,2200.0,0.0,REGULAR,True
356,4KHjnRNvrkKHchEznhlnSA,sweet-chick-brooklyn,Sweet Chick,https://s3-media3.fl.yelpcdn.com/bphoto/-B7HnMZQQh1MemYmypaJ0Q/o.jpg,True,False,https://www.yelp.com/biz/sweet-chick-brooklyn?adjust_creative=NGOVdpY_q4Uy7KDT3aNoEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=NGOVdpY_q4Uy7KDT3aNoEw,13477254793.0,(347) 725-4793,1716.0,southern,Southern,4.0,164 Bedford Ave,Brooklyn,11211.0,US,NY,7th St & 9th St,40.718423,-73.95742790000001,https://s3-media3.fl.yelpcdn.com/bphoto/-B7HnMZQQh1MemYmypaJ0Q/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/CZtkQ2jH5MJwn52g3cpfsQ/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/VF6v8kmif3Y_2Sn_yf0amg/o.jpg,$$,True,1100.0,200.0,0.0,REGULAR,True
363,HFOiW4RvijuoblE4DD3JwA,dekalb-market-hall-brooklyn-2,Dekalb Market Hall,https://s3-media1.fl.yelpcdn.com/bphoto/ohBXVtfbqfMdfjYYhRel_A/o.jpg,True,False,https://www.yelp.com/biz/dekalb-market-hall-brooklyn-2?adjust_creative=NGOVdpY_q4Uy7KDT3aNoEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=NGOVdpY_q4Uy7KDT3aNoEw,19293596555.0,(929) 359-6555,524.0,food_court,Food Court,4.0,"445 Albee Square W, Basement Level",Brooklyn,11201.0,US,NY,Willoughby St & Gold St,40.690584,-73.982326,https://s3-media1.fl.yelpcdn.com/bphoto/ohBXVtfbqfMdfjYYhRel_A/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/zsrvJ-aB7XI7ftQuVAwgMg/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/B-CpCvT_FmfsJKQ5SXyPBA/o.jpg,$$,False,700.0,2200.0,0.0,REGULAR,True
370,cGx9CYLxw6fqUQU-MFup8A,milk-and-cream-cereal-bar-new-york,Milk & Cream Cereal Bar,https://s3-media2.fl.yelpcdn.com/bphoto/pbcDYgES-xezDCuk9PDpJA/o.jpg,True,False,https://www.yelp.com/biz/milk-and-cream-cereal-bar-new-york?adjust_creative=NGOVdpY_q4Uy7KDT3aNoEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=NGOVdpY_q4Uy7KDT3aNoEw,,,728.0,icecream,Ice Cream & Frozen Yogurt,4.5,159 Mott St,New York,10013.0,US,NY,Broome St & Grand St,40.71958,-73.99654,https://s3-media2.fl.yelpcdn.com/bphoto/pbcDYgES-xezDCuk9PDpJA/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/v5mtbmIkt4-J8mLB25c3wg/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/UvBQTu3jtSNOArKawZ_NCg/o.jpg,$$,False,1200.0,2200.0,0.0,REGULAR,True
377,JV5oa5-KGdiWnqrKPoxSug,absolute-bagels-new-york,Absolute Bagels,https://s3-media2.fl.yelpcdn.com/bphoto/ZGtMRbpW4tl6wuLbh4YNKQ/o.jpg,False,False,https://www.yelp.com/biz/absolute-bagels-new-york?adjust_creative=NGOVdpY_q4Uy7KDT3aNoEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=NGOVdpY_q4Uy7KDT3aNoEw,12129322052.0,(212) 932-2052,1193.0,bakeries,Bakeries,4.5,2788 Broadway,New York,10025.0,US,NY,108th St & End Ave,40.80251,-73.96745,https://s3-media2.fl.yelpcdn.com/bphoto/ZGtMRbpW4tl6wuLbh4YNKQ/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/G9lwsbuJzRiRWUtMUrl0Jg/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/6ePGABeDdUhHw8wDmS4How/o.jpg,$,False,600.0,2100.0,0.0,REGULAR,True
384,GA5msU6NO9rQRctPfDJCBg,peaches-hothouse-brooklyn,Peaches HotHouse,https://s3-media1.fl.yelpcdn.com/bphoto/QkbXdv80-lGYeO312B5KYA/o.jpg,True,False,https://www.yelp.com/biz/peaches-hothouse-brooklyn?adjust_creative=NGOVdpY_q4Uy7KDT3aNoEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=NGOVdpY_q4Uy7KDT3aNoEw,17184839111.0,(718) 483-9111,997.0,southern,Southern,4.0,415 Tompkins Ave,Brooklyn,11216.0,US,NY,Hancock St & Jefferson Ave,40.6833699737169,-73.9437798410654,https://s3-media1.fl.yelpcdn.com/bphoto/QkbXdv80-lGYeO312B5KYA/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/TLZq-vPpmIfddjNQpSSfDw/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/L_0-Gxfp5Fx7Hxo-R0PNxQ/o.jpg,$$,False,1100.0,2300.0,0.0,REGULAR,True
391,nOjGNqPcu5jHRRElOndQqQ,red-hook-lobster-pound-brooklyn,Red Hook Lobster Pound,https://s3-media2.fl.yelpcdn.com/bphoto/ennII34WZttm579fRwAADg/o.jpg,True,False,https://www.yelp.com/biz/red-hook-lobster-pound-brooklyn?adjust_creative=NGOVdpY_q4Uy7KDT3aNoEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=NGOVdpY_q4Uy7KDT3aNoEw,17188587650.0,(718) 858-7650,923.0,seafood,Seafood,4.0,284 Van Brunt St,Brooklyn,11231.0,US,NY,Pioneer St & Visitation Pl,40.6797687107191,-74.0103686973453,https://s3-media2.fl.yelpcdn.com/bphoto/ennII34WZttm579fRwAADg/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/bxNKrXiYo748OqBxh7L6fg/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/ovHh6N5gawVY5-W4snqSXw/o.jpg,$$,False,1130.0,2100.0,0.0,REGULAR,True
398,9jRwUN3z7k0seLOzWERVeg,ramen-ya-new-york-5,Ramen-Ya,https://s3-media3.fl.yelpcdn.com/bphoto/3ZkE8aW7z1MMT_OD5hVmFA/o.jpg,True,False,https://www.yelp.com/biz/ramen-ya-new-york-5?adjust_creative=NGOVdpY_q4Uy7KDT3aNoEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=NGOVdpY_q4Uy7KDT3aNoEw,12129895440.0,(212) 989-5440,865.0,ramen,Ramen,4.0,181 W 4th St,New York,10014.0,US,NY,Jones St & Barrow St,40.732535999999996,-74.001681,https://s3-media3.fl.yelpcdn.com/bphoto/3ZkE8aW7z1MMT_OD5hVmFA/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/chRNsVDUhfnUOpKUlFHUOg/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/VqfInn8dTce8oWsXp03uSA/o.jpg,$$,False,1200.0,0.0,0.0,REGULAR,True
405,rBUTVjRs5CcEMe3dfVRZJQ,ho-foods-new-york-3,Ho Foods,https://s3-media4.fl.yelpcdn.com/bphoto/hm719g7K3JUTgJVKtkX-Eg/o.jpg,True,False,https://www.yelp.com/biz/ho-foods-new-york-3?adjust_creative=NGOVdpY_q4Uy7KDT3aNoEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=NGOVdpY_q4Uy7KDT3aNoEw,13477880682.0,(347) 788-0682,142.0,taiwanese,Taiwanese,4.0,110 E 7th St,New York,10009.0,US,NY,Avenue A & 1st Ave,40.72634,-73.98478,https://s3-media4.fl.yelpcdn.com/bphoto/hm719g7K3JUTgJVKtkX-Eg/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/_ZiFJvq3nHlsJw10mHxo4A/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/NDMmUD6sOaCdgZ_Rs2P21Q/o.jpg,$$,False,1700.0,2200.0,1.0,REGULAR,False
411,OxqUWRZFUOz3r6_4bh4mfg,cock-and-bull-new-york,Cock & Bull,https://s3-media3.fl.yelpcdn.com/bphoto/Vt3g_C-G4RJAgXKqUMOOHA/o.jpg,True,False,https://www.yelp.com/biz/cock-and-bull-new-york?adjust_creative=NGOVdpY_q4Uy7KDT3aNoEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=NGOVdpY_q4Uy7KDT3aNoEw,12128191900.0,(212) 819-1900,450.0,british,British,4.0,23 W 45th St,New York,10036.0,US,NY,5th Ave & Avenue Of The Americas,40.756090882367296,-73.9804858350908,https://s3-media3.fl.yelpcdn.com/bphoto/Vt3g_C-G4RJAgXKqUMOOHA/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/0ne-HfTfK_97c2bNEprX0w/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/zgXLM6aOt3dhXK33u30EUg/o.jpg,$$,True,1100.0,30.0,0.0,REGULAR,True
418,IGZkGbwE36iE1yaDW5NNKA,the-flying-cock-new-york-2,The Flying Cock,https://s3-media2.fl.yelpcdn.com/bphoto/d-U0_1e1EB6UrZY3RRLLPg/o.jpg,True,False,https://www.yelp.com/biz/the-flying-cock-new-york-2?adjust_creative=NGOVdpY_q4Uy7KDT3aNoEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=NGOVdpY_q4Uy7KDT3aNoEw,12126896900.0,(212) 689-6900,362.0,pubs,Pubs,4.0,497 3rd Ave,New York,10016.0,US,NY,33rd St & 34th St,40.745296,-73.978073,https://s3-media2.fl.yelpcdn.com/bphoto/d-U0_1e1EB6UrZY3RRLLPg/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/nYIp1jTjmc6YPKTs5Lx6-A/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/yk3u46bjCL8yMk_Er2A9Nw/o.jpg,$$,True,1100.0,400.0,0.0,REGULAR,True
